timestamp,open,high,low,close,volume
1735797600000,204.62,206,203.91,205.34,119490.825182
1735801200000,205.35,206.91,205.23,205.93,38096.248141
1735804800000,205.94,207.1,205.7,206.8,43795.259699
1735808400000,206.79,207.97,206.3,207.46,54699.345482
1735812000000,207.42,207.73,206.72,206.97,25882.599135
1735815600000,206.98,208.87,206.93,208.51,26640.310008
1735819200000,208.52,209.5,207.66,208.36,33037.58472
1735822800000,208.36,208.64,207.58,208.14,25526.847703
1735826400000,208.16,210.57,206.51,208.23,80571.325624
1735830000000,208.2,208.34,205.5,206.77,49581.396971
1735833600000,206.77,209.08,205.95,207.48,28903.226093
1735837200000,207.45,208.17,204.68,206.05,34872.410946
1735840800000,206.04,206.8,204.94,206.44,43516.567659
1735844400000,206.44,207.86,206.17,206.69,15558.40583
1735848000000,206.72,207.99,206.7,206.82,8203.647672
1735851600000,206.82,207.14,205.47,206.56,12511.354426
1735855200000,206.55,206.81,205.24,206.58,7920.035819
1735858800000,206.6,208.45,206.57,208.28,18307.468171
1735862400000,208.29,208.48,207.05,207.16,10935.368745
1735866000000,207.17,207.33,205.61,206.88,14086.023475
1735869600000,206.88,208.11,206.34,206.85,16159.683282
1735873200000,206.86,208.27,206.18,208.02,13922.605081
1735876800000,208.04,208.08,207.07,207.73,8523.054496
1735880400000,207.74,209.55,207.12,208.87,19433.882664
1735884000000,208.88,209.94,207.66,207.77,33525.870569
1735887600000,207.74,208.71,207.09,207.96,23501.91346
1735891200000,207.97,209.89,207.62,209.35,26266.290047
1735894800000,209.36,212.94,209.04,211.18,49492.823809
1735898400000,211.19,211.87,210.36,211.12,26844.263371
1735902000000,211.12,215.12,211.01,214.47,53106.374419
1735905600000,214.5,214.9,213.15,213.36,26761.164003
1735909200000,213.35,214.3,212.07,212.89,29697.531122
1735912800000,212.89,218.6,212.89,218.25,65114.586804
1735916400000,218.25,218.44,216.63,217.33,30850.122581
1735920000000,217.36,219.8,216.41,217.69,49339.089587
1735923600000,217.71,218.21,216.62,217.37,19977.735346
1735927200000,217.37,218.55,217.14,218.07,16467.223902
1735930800000,218.09,218.54,216.5,217.11,27794.487988
1735934400000,217.1,217.1,215.84,216.07,14088.447493
1735938000000,216.05,216.98,215.94,216.35,6537.809228
1735941600000,216.37,217.29,216.07,217.09,13417.733121
1735945200000,217.08,218,216.88,218,10763.961057
1735948800000,217.99,218.01,216.66,216.99,12297.857802
1735952400000,216.99,217.99,216.02,217.38,13419.540111
1735956000000,217.39,218.15,216.23,217.5,13807.496661
1735959600000,217.5,217.76,215.75,216.97,30365.944276
1735963200000,216.96,216.98,215.66,216.92,21817.454971
1735966800000,216.92,217.41,216.45,217.25,9221.26849
1735970400000,217.28,218,216.92,217.63,13842.895375
1735974000000,217.63,217.82,216.35,216.77,13760.087784
1735977600000,216.76,216.78,215.33,215.74,15207.176086
1735981200000,215.72,216.44,215.42,215.84,14081.727298
1735984800000,215.85,215.93,214.28,215.68,23152.108716
1735988400000,215.68,216.66,215.31,216.49,13302.559886
1735992000000,216.48,217.22,216.12,217.04,18904.348576
1735995600000,217.05,217.64,216.61,217.01,11680.429092
1735999200000,217.01,217.15,215.75,215.91,16510.674505
1736002800000,215.91,216.57,213.54,214.34,36811.85873
1736006400000,214.34,215.03,213.73,214.38,10082.475042
1736010000000,214.39,215.77,214.18,215.76,10318.251171
1736013600000,215.77,215.95,215.2,215.53,7205.48885
1736017200000,215.52,215.8,215.14,215.56,3728.531901
1736020800000,215.56,216.79,215.42,216.44,5570.599322
1736024400000,216.44,216.61,215.79,216.06,10925.920156
1736028000000,216.08,217.23,215.73,217.14,6903.24186
1736031600000,217.17,217.24,216.49,216.64,6215.498446
1736035200000,216.65,217.86,216.29,217.05,21318.955113
1736038800000,217.05,217.16,215.31,215.74,12607.942048
1736042400000,215.73,217.42,215.49,217.07,21377.527269
1736046000000,217.04,218.91,216.62,218,22964.333478
1736049600000,218,219,217.91,217.98,18876.237896
1736053200000,217.97,217.99,216.17,216.41,14051.209839
1736056800000,216.41,217.04,215.99,216.6,8750.302383
1736060400000,216.6,216.81,216.08,216.46,10754.453266
1736064000000,216.46,216.58,214.72,215.15,16835.719404
1736067600000,215.14,215.23,212.78,213.16,74050.632088
1736071200000,213.17,214.14,212.94,214.1,15143.276059
1736074800000,214.1,214.69,213.65,213.91,11600.317494
1736078400000,213.92,214.2,213.23,213.63,15625.202498
1736082000000,213.63,214.6,212.4,212.56,13010.523731
1736085600000,212.59,213.53,211.49,213.28,34222.580649
1736089200000,213.27,213.93,212.37,213.57,16713.41155
1736092800000,213.56,214.3,212.22,212.47,35886.566034
1736096400000,212.46,213.28,211.98,212.64,11186.51995
1736100000000,212.63,212.77,211.44,212.47,11013.741329
1736103600000,212.48,213.22,212.2,212.79,3853.991343
1736107200000,212.79,213.98,212.58,213.03,6800.457032
1736110800000,213.01,213.99,212.86,213.86,3110.012939
1736114400000,213.86,214.5,213.43,214.24,5095.185239
1736118000000,214.23,214.54,213.24,213.42,10510.14181
1736121600000,213.44,214.22,212.01,212.17,14438.777304
1736125200000,212.17,215.17,211.56,214.65,15693.59108
1736128800000,214.65,217.35,214.49,215.62,87633.367481
1736132400000,215.62,216.72,215.32,215.6,13040.020392
1736136000000,215.62,216.87,215.36,215.84,17142.159368
1736139600000,215.83,216.92,215.18,215.57,21484.569324
1736143200000,215.56,216.06,214,214.96,16929.944188
1736146800000,214.94,215.54,213.95,215.19,16556.785034
1736150400000,215.19,216.25,213.42,214.05,18560.06342
1736154000000,214.06,214.45,213.25,214.44,11696.935127
1736157600000,214.44,215.26,213.86,215.04,8774.94209
1736161200000,215.04,216.29,214.83,216.28,11462.915243
1736164800000,216.28,217.87,215.76,216.77,30797.826701
1736168400000,216.78,218.85,215.77,218.7,26629.933737
1736172000000,218.71,222.13,216.75,221.04,70772.996742
1736175600000,221.06,222,219.88,221.64,72415.631065
1736179200000,221.61,223.19,220.12,220.86,44229.48014
