timestamp,open,high,low,close,volume
1741086000000,2100.49,2117.91,2095.6,2101.58,5056.413979
1741089600000,2101.59,2113.19,2082.29,2103.8,5835.234208
1741093200000,2103.61,2103.95,2052.98,2064.42,16397.258397
1741096800000,2064.43,2158.3,2040.98,2078.27,48741.175369
1741100400000,2078.25,2087.14,2025.74,2074.6,23966.248668
1741104000000,2074.71,2077.4,1989,2062,39315.182007
1741107600000,2062.21,2134.79,2058.64,2118.71,21546.492248
1741111200000,2118.51,2153.83,2109.74,2148.29,8908.557233
1741114800000,2147.99,2175,2140.2,2172.75,15646.684827
1741118400000,2172.74,2193.27,2135.73,2139.05,11408.716082
1741122000000,2139.06,2221.8,2126.8,2177.69,20091.946644
1741125600000,2177.7,2187.62,2166.32,2166.39,5534.753563
1741129200000,2166.62,2180.44,2159.18,2171.6,5045.273681
1741132800000,2171.59,2176.09,2155.54,2165.14,4380.285864
1741136400000,2165,2193.3,2155.04,2189.69,6802.101269
1741140000000,2189.7,2190.94,2167.04,2179.2,4638.796332
1741143600000,2179.09,2189.46,2159.03,2160.71,3933.418186
1741147200000,2160.71,2175.28,2158,2172.9,3263.390765
1741150800000,2173,2182.71,2170.18,2179.81,2042.687582
1741154400000,2179.99,2195.65,2173.83,2190.51,3949.6756
1741158000000,2190.76,2212.9,2188.04,2207,8289.224675
1741161600000,2206.83,2226.84,2204.31,2213.29,5719.411767
1741165200000,2213.67,2262.5,2211.74,2238.99,13519.452476
1741168800000,2239,2273.36,2230.96,2238.07,12289.209104
1741172400000,2238.07,2239.75,2208.21,2217.5,8835.093546
1741176000000,2217.51,2232.72,2210.19,2217.91,7408.02172
1741179600000,2217.79,2224.15,2193.47,2202.1,9991.953752
1741183200000,2202.79,2206.25,2166.37,2171.4,11897.807423
1741186800000,2171.01,2204.41,2171.01,2186.89,15469.621415
1741190400000,2186.53,2198.1,2161.53,2190.5,9183.180748
1741194000000,2190.38,2220.81,2182.29,2194.63,8931.021678
1741197600000,2194.78,2208.21,2175.01,2205.23,7325.565886
1741201200000,2205,2223.1,2201.34,2218.2,4105.686106
1741204800000,2218.19,2235.25,2213.68,2231.27,4396.357919
1741208400000,2231.49,2241.3,2218.71,2235.4,3273.758386
1741212000000,2235.21,2241.82,2227.03,2237.69,2412.865839
1741215600000,2237.7,2252.98,2230.45,2241.61,9775.625741
1741219200000,2241.6,2257.55,2233.9,2237.82,7000.53543
1741222800000,2238.54,2288.88,2234.85,2263.68,9143.600386
1741226400000,2263.31,2290.88,2261.4,2284.7,19505.06155
1741230000000,2284.98,2296.66,2275,2289.89,8174.769021
1741233600000,2289.75,2307.12,2275.92,2299.22,6535.147331
1741237200000,2299.39,2320.02,2293.18,2313.8,5770.581927
1741240800000,2313.8,2314.74,2290.38,2291.8,7287.125381
1741244400000,2291.8,2300.83,2279.24,2285.89,3803.018173
1741248000000,2286.04,2301.53,2279.23,2293.4,5664.11789
1741251600000,2293.29,2294.3,2276.48,2284.21,6630.839778
1741255200000,2284.22,2306.3,2279.74,2294.45,2978.278969
1741258800000,2294.24,2300.95,2283.85,2297.95,3879.311302
1741262400000,2298.18,2298.8,2259.4,2267.54,6361.436334
1741266000000,2267.49,2275.14,2244.12,2246.39,10028.216956
1741269600000,2246.21,2257.8,2208.11,2225,14725.06936
1741273200000,2225.02,2275.3,2221.81,2257.5,9366.737733
1741276800000,2257.51,2265.53,2219.79,2222.23,17075.19963
1741280400000,2222.34,2224.4,2176.13,2191.38,11803.327229
1741284000000,2191.37,2206.49,2188.86,2201.4,4654.349936
1741287600000,2201.41,2218.65,2181.55,2197.9,13421.694226
1741291200000,2197.9,2213.28,2192,2200.29,4517.814953
1741294800000,2200.48,2219.64,2197.68,2213.67,5282.740554
1741298400000,2213.77,2229.24,2195.62,2211.26,6697.999411
1741302000000,2211.21,2217.41,2201.02,2202.4,3440.279234
1741305600000,2202.01,2227.49,2102.09,2117.8,68124.741163
1741309200000,2117.9,2192.44,2109.1,2174.97,19733.595408
1741312800000,2174.96,2185.83,2155.23,2155.4,6210.792517
1741316400000,2155.52,2163.64,2146.36,2148,4933.150762
1741320000000,2148.1,2165.13,2144.7,2155.5,3357.53709
1741323600000,2155.6,2184.08,2154.67,2174.87,3551.75045
1741327200000,2174.88,2186.85,2165.62,2182.59,2680.409647
1741330800000,2182.5,2193.7,2177.86,2192.41,3996.87679
1741334400000,2192.77,2196.34,2177.08,2185.91,3013.502995
1741338000000,2185.49,2210.93,2185.01,2193.68,12985.608799
1741341600000,2193.69,2198.59,2185.83,2196.99,5537.743751
1741345200000,2196.99,2207.99,2190.3,2197.52,3558.02548
1741348800000,2197.49,2199.21,2165.6,2178.71,9451.413944
1741352400000,2178.21,2225.85,2178.01,2188.31,25035.224698
1741356000000,2188.32,2258.29,2176.55,2221.8,22186.84009
1741359600000,2221.79,2239.42,2180.65,2209.11,17581.165835
1741363200000,2209.26,2216.51,2143.58,2158.27,20311.383598
1741366800000,2158.43,2184.83,2141.2,2162.19,10659.434708
1741370400000,2162.31,2200.99,2157.07,2194.81,7833.443187
1741374000000,2194.8,2202.64,2161.45,2178.29,6911.039509
1741377600000,2178.32,2187.02,2145,2156.71,14658.525572
1741381200000,2156.89,2163.58,2113.81,2139.7,20076.493171
1741384800000,2139.5,2152.01,2116.24,2144.41,5906.603908
1741388400000,2144.5,2144.66,2115.34,2141.8,4898.131056
1741392000000,2141.8,2153.25,2130.43,2151.91,3018.704395
1741395600000,2152.1,2156.04,2105,2133.29,7308.315205
1741399200000,2133.2,2145.91,2131.22,2143.8,2552.496716
1741402800000,2143.61,2143.79,2124.36,2137.41,2339.914675
1741406400000,2138,2152.69,2131.57,2149.79,2247.428106
1741410000000,2149.8,2150.43,2133.69,2140.72,1920.48969
1741413600000,2140.73,2145.99,2132.62,2139.6,1620.392683
1741417200000,2139.61,2148.02,2134.41,2137.9,1490.659554
1741420800000,2137.84,2141.57,2126.44,2128.39,2056.497296
1741424400000,2128.41,2143.45,2126.67,2129.9,1679.084166
1741428000000,2129.9,2141.23,2127.8,2139.51,1485.514217
1741431600000,2139.51,2142.4,2127.33,2142,2756.654449
1741435200000,2141.99,2173.91,2138.02,2168.63,7980.694074
1741438800000,2168.89,2199,2166.57,2190.1,7813.422807
1741442400000,2190.31,2195.59,2175.01,2178.9,4672.675692
1741446000000,2178.89,2192,2168.07,2181.71,3719.771095
1741449600000,2181.71,2198.44,2161.11,2190.04,6390.028397
1741453200000,2190.21,2219.93,2179.66,2198.85,10958.140802
1741456800000,2198.85,2213.97,2194.46,2208.53,5455.292821
1741460400000,2208.54,2235.3,2201.01,2224.75,4666.370028
1741464000000,2224.75,2226.09,2211.51,2213.05,1906.474275
1741467600000,2212.84,2225.18,2212.76,2216.2,1936.685947
1741471200000,2216.2,2217.9,2197.7,2207.56,2887.631152
1741474800000,2207.69,2211,2193.28,2203.79,3494.586282
1741478400000,2203.8,2209.7,2199.51,2206.38,2354.72714
1741482000000,2206.38,2212.35,2187.5,2190.98,3005.313884
1741485600000,2190.91,2194.37,2180.53,2181.69,1967.391342
1741489200000,2181.85,2189.8,2176.11,2185.8,2567.000849
1741492800000,2185.97,2191.56,2183.67,2189.54,1457.329866
1741496400000,2189.55,2197.16,2180.39,2182.7,2318.403327
1741500000000,2182.81,2184.79,2171.5,2179.81,3231.059348
1741503600000,2179.89,2189.32,2178.12,2184.8,1628.669875
1741507200000,2184.8,2187.77,2175.69,2176.61,2096.547985
1741510800000,2176.61,2180.9,2160.23,2165.74,4159.268666
1741514400000,2165.79,2170.29,2128.31,2134.18,9398.006656
1741518000000,2134.36,2148.75,2132.43,2146.91,5178.144123
1741521600000,2146.91,2147.13,2131.59,2141.56,5965.541104
1741525200000,2141.55,2144,2102.87,2104.31,14999.671592
1741528800000,2103.9,2125.39,2097.05,2117.72,17335.985542
1741532400000,2117.64,2122.24,2083.9,2097.38,15822.393777
1741536000000,2096.8,2109.48,2041.81,2049.59,20895.144087
1741539600000,2049.69,2057.53,2013.85,2023.91,22425.148057
1741543200000,2023.9,2039.61,1997.53,2021.52,24921.859374
1741546800000,2021.53,2049.53,2016.82,2040.31,11028.789983
1741550400000,2040.51,2057.04,2036.8,2047.11,3793.994128
1741554000000,2047.49,2050.54,2013,2024.89,6326.127192
1741557600000,2024.38,2030,2006.33,2009.77,9047.58085
1741561200000,2010.49,2032.5,1989.63,2020.39,18164.754822
1741564800000,2020.43,2043.33,1994.11,2036.4,14557.441923
1741568400000,2036.3,2053.68,2027.43,2043.31,7108.252799
1741572000000,2043.11,2070.52,2036.88,2057.71,10624.190077
1741575600000,2057.9,2065.4,2044.36,2057.61,3171.931959
1741579200000,2057.7,2076.77,2056.06,2072.6,2820.2931
1741582800000,2072.72,2075.83,2059.01,2064.1,2844.998247
1741586400000,2064.41,2068.18,2054.21,2067.13,2788.534184
1741590000000,2067.14,2079.99,2062.65,2075.41,3027.225747
1741593600000,2075.41,2077.44,2047.25,2062.61,6003.164539
1741597200000,2062.29,2152.72,2061.77,2102.26,31836.024019
1741600800000,2102.26,2106.91,2076.74,2099.91,6500.45481
1741604400000,2099.94,2139.53,2098.96,2128.27,7876.02203
1741608000000,2128.49,2136.53,2105.78,2126.04,8005.064836
1741611600000,2126.03,2130.77,2078.5,2083.92,12572.607035
1741615200000,2083.8,2084.74,1996.91,2019.29,45264.342342
1741618800000,2019.07,2043.94,2010.69,2017.7,13492.301885
1741622400000,2017.44,2025.33,2000,2005.23,10669.451933
1741626000000,2005.5,2008.79,1906.5,1917.7,49368.07588
1741629600000,1917.62,1939.82,1812.01,1825.61,59721.355421
1741633200000,1825.61,1883.48,1808.94,1869.31,36946.846487
1741636800000,1869.59,1882.22,1843.29,1869.13,16977.399423
1741640400000,1869.09,1903.96,1861.52,1887.12,13512.057544
1741644000000,1887.37,1890.32,1865.87,1880.28,6405.066617
1741647600000,1880.5,1895.31,1855.41,1865.29,14084.505176
1741651200000,1865.29,1890.51,1752.82,1813.69,57671.070116
1741654800000,1813.69,1858.78,1774,1858.41,24093.487841
1741658400000,1858.41,1877.63,1851.69,1859.8,15475.576772
1741662000000,1859.8,1881.84,1847.07,1850.09,9667.990024
1741665600000,1849.81,1879.18,1845.72,1869.1,6984.86447
1741669200000,1869.3,1914.4,1866.33,1893.41,15371.135052
1741672800000,1893.6,1905.97,1881.42,1884.79,7258.497442
1741676400000,1884.71,1908.85,1882.91,1904.21,7438.260715
1741680000000,1904,1920.13,1899.38,1907.51,9236.653798
1741683600000,1907.5,1929.71,1906.22,1916.99,13624.162705
1741687200000,1916.99,1928.55,1910.35,1921.53,4914.828957
1741690800000,1921.52,1926.3,1905.79,1914.19,6483.894733
1741694400000,1913.91,1915.6,1886.94,1895.22,10733.539002
1741698000000,1895.23,1963.21,1866.92,1903.39,63123.612371
1741701600000,1903.86,1913.32,1840.53,1867.1,38493.1473
1741705200000,1866.9,1926.31,1863.88,1914.6,17988.996575
1741708800000,1914.3,1936.52,1898.69,1918.43,11119.661886
1741712400000,1918.38,1918.58,1886.6,1905.25,11922.756623
1741716000000,1904.71,1963.11,1904.3,1952.74,15826.308355
1741719600000,1952.99,1962.9,1942.9,1951.78,6909.217159
1741723200000,1951.41,1955.4,1935.81,1936.78,4066.710629
1741726800000,1936.62,1950.6,1936.37,1940.48,2247.561704
1741730400000,1940.37,1952.5,1936.9,1943.49,3017.629367
1741734000000,1943.5,1944.42,1917.11,1923.45,4428.326793
1741737600000,1923.31,1925.31,1905.65,1911.21,3945.874883
1741741200000,1911.99,1932.65,1910.1,1920.4,6127.144774
1741744800000,1920.68,1921.27,1887.53,1895.8,10643.185044
1741748400000,1895.89,1898.79,1867.15,1868.69,7656.493811
1741752000000,1868.71,1868.8,1852.51,1866.93,9369.232783
1741755600000,1866.94,1880.81,1862.07,1878.5,4098.848794
1741759200000,1878.48,1879.07,1853.07,1872.8,6439.983219
1741762800000,1872.88,1916.8,1871.69,1911.41,16247.816073
1741766400000,1911.41,1936,1870,1928.01,24703.696203
1741770000000,1928.24,1956.24,1877.78,1894.48,34473.485239
1741773600000,1894.17,1902.37,1883.52,1900.3,10987.362358
1741777200000,1900.5,1919.37,1900.5,1916.87,5914.879707
1741780800000,1916.87,1949.53,1908.34,1929.5,25586.468286
1741784400000,1929.43,1932.21,1878.35,1887.59,14531.860916
1741788000000,1887.3,1896.15,1856.1,1861.1,18362.546066
1741791600000,1861.28,1870.94,1828.42,1869.91,22221.813531
1741795200000,1869.81,1884.33,1862.9,1871.53,8198.118529
1741798800000,1872.02,1894.43,1865.55,1868.01,5898.839806
1741802400000,1868.01,1888.11,1865.29,1878.61,4387.654047
1741806000000,1878.7,1886.08,1867.39,1878.48,3990.29648
1741809600000,1878.23,1893.46,1873.88,1891.75,2451.819613
1741813200000,1891.73,1906.11,1890.38,1894.53,5814.795847
1741816800000,1894.51,1915.63,1894.51,1910.49,7776.874231
1741820400000,1910.5,1911.12,1901.57,1908.49,2897.852512
1741824000000,1908.24,1917.2,1897.06,1899.97,4938.630111
1741827600000,1899.97,1913.6,1893.88,1907.09,6202.958442
1741831200000,1907,1916.7,1888.73,1889.8,4628.350807
1741834800000,1890.02,1900.97,1882.25,1887,4021.628647
1741838400000,1886.91,1891.82,1869.19,1873.9,3821.310602
1741842000000,1873.91,1882.06,1862.5,1867.87,3933.642767
1741845600000,1867.87,1871.9,1858.1,1869.89,4703.481656
1741849200000,1869.9,1881.13,1869.09,1872.19,6319.070887
1741852800000,1872.15,1880.74,1854,1875.59,8954.182326
1741856400000,1875.4,1895.96,1875.4,1890.9,10386.767257
1741860000000,1890.45,1905.44,1867.04,1900.3,13936.737596
1741863600000,1900.08,1903.23,1887.33,1900.3,7290.134624
1741867200000,1900.41,1924,1889.9,1896.95,15573.509971
1741870800000,1896.95,1909.7,1866.57,1871.42,10249.778139
1741874400000,1871.51,1898.07,1864.18,1884.7,9125.63128
1741878000000,1884.7,1889.99,1867.24,1875.51,7047.861125
1741881600000,1875.6,1878.3,1851.11,1857.8,7725.927914
1741885200000,1857.6,1861.43,1821.42,1827,10853.016668
1741888800000,1826.51,1854.7,1826.41,1852.28,7297.912169
1741892400000,1852.1,1858.68,1838.66,1851.66,10852.943811
1741896000000,1851.51,1859.77,1839.42,1842.64,5401.330361
1741899600000,1842.63,1862.2,1840.3,1862.2,3738.832071
1741903200000,1862.06,1882.01,1857.71,1879.21,6242.443833
1741906800000,1879.04,1883.58,1861.49,1864.8,9909.836135
1741910400000,1864.7,1879.7,1861.6,1874.79,2546.253388
1741914000000,1874.62,1889.86,1869.2,1881.7,3381.986066
1741917600000,1881.71,1895,1880.22,1892.98,4684.324716
1741921200000,1892.89,1893.4,1884.35,1889.41,3338.484202
1741924800000,1889.41,1897.28,1888.91,1890.89,2803.5642
1741928400000,1890.89,1899.7,1887.97,1895.58,2674.220109
1741932000000,1895.69,1896.49,1888.46,1895.02,4187.396764
1741935600000,1895.02,1905.71,1888.43,1893.21,4691.742074
1741939200000,1893.29,1902.89,1891.3,1895.26,5152.739334
1741942800000,1895.32,1899.16,1892.2,1894.55,3617.987821
1741946400000,1894.7,1909.04,1889.5,1898.1,5005.491317
1741950000000,1898.51,1906.54,1897.85,1902.55,3858.351325
1741953600000,1902.45,1908.34,1894.68,1902.69,5180.253744
1741957200000,1902.74,1914.68,1892.4,1905.13,7551.217942
1741960800000,1905.19,1924.12,1877.19,1919.23,17795.477967
1741964400000,1919.24,1942.65,1914.51,1921.84,15117.371194
1741968000000,1922.08,1937.63,1914,1936.4,8063.274145
1741971600000,1936.38,1939.99,1927.2,1934.86,3694.395641
1741975200000,1934.91,1945.54,1927.6,1935.11,4565.75551
1741978800000,1935.19,1945.33,1930.64,1934.3,3801.204477
1741982400000,1934.1,1935.01,1916,1924.86,3352.03735
1741986000000,1925.05,1925.56,1915.51,1922.5,3453.019908
1741989600000,1922.31,1930.47,1920.2,1926.79,1501.213802
1741993200000,1926.8,1927.09,1908.25,1911.54,3286.034333
1741996800000,1911.24,1917.99,1909.5,1915.44,3149.141073
1742000400000,1915.51,1920.24,1903.19,1911.41,2377.568994
1742004000000,1911.41,1917.57,1904.25,1913.8,3256.242733
1742007600000,1913.89,1923.17,1912.65,1920.5,2772.697762
1742011200000,1920.55,1935.2,1915.88,1931.7,4159.870951
1742014800000,1931.87,1932.98,1925,1928.47,1825.089368
1742018400000,1928.48,1930.65,1922.99,1928.9,2005.21165
1742022000000,1928.89,1929.55,1914.58,1917.75,3887.832098
1742025600000,1917.76,1921.89,1912.47,1921.79,2238.065231
1742029200000,1921.8,1926.41,1914.14,1925.94,1783.120724
1742032800000,1925.99,1929.38,1919.84,1927.5,2261.940853
1742036400000,1927.51,1931.79,1925.61,1928.9,1534.782682
1742040000000,1928.89,1931.2,1922.78,1922.89,1972.289434
1742043600000,1922.9,1933.25,1922.49,1930.92,3160.793455
1742047200000,1930.91,1930.91,1923.11,1926.71,1694.852756
1742050800000,1926.71,1939.35,1926.46,1937.58,5076.993832
1742054400000,1937.59,1945.3,1933.22,1937.7,2436.714846
1742058000000,1937.7,1948.3,1935.25,1940.51,2366.133576
1742061600000,1940.5,1945.51,1930.63,1932.7,2042.649826
1742065200000,1932.68,1937.98,1928.59,1937.2,1800.915036
1742068800000,1937.25,1949.55,1937.25,1944,2397.367745
1742072400000,1944,1957.85,1939.8,1950.79,2514.953079
1742076000000,1950.9,1954.7,1939.42,1943.9,1442.596339
1742079600000,1943.9,1944.98,1936.1,1937.29,1252.081663
1742083200000,1937.29,1941.1,1931.07,1932.12,2155.077633
1742086800000,1932.2,1934.55,1919.96,1922.49,3951.638604
1742090400000,1922.49,1927.98,1916.38,1922.09,2382.195931
1742094000000,1922.16,1930.32,1921.43,1927.5,1221.762066
1742097600000,1927.58,1929.36,1923.52,1926.86,1488.878192
1742101200000,1926.86,1933.91,1925.81,1932.01,3568.99078
1742104800000,1932.29,1933.96,1927.72,1928.09,1259.526512
1742108400000,1928.1,1929.09,1921.58,1926.21,2039.550352
1742112000000,1926.21,1927.18,1918.53,1922.99,1700.89287
1742115600000,1922.98,1923.39,1905.35,1907.99,4267.312497
1742119200000,1907.99,1913.83,1903.74,1905.5,3836.971729
1742122800000,1905.51,1905.51,1866.66,1873.9,17998.675576
1742126400000,1873.9,1889.65,1873.37,1881.06,5664.883898
1742130000000,1881.23,1895.02,1874.38,1879.5,4559.986923
1742133600000,1879.5,1897.36,1878.94,1896.9,3861.692907
1742137200000,1896.9,1898.33,1887.8,1895.12,2064.125573
1742140800000,1895.12,1924.41,1893.47,1906.09,10143.651579
1742144400000,1906.09,1916.57,1903.81,1910.09,2124.905209
1742148000000,1910.1,1910.63,1889.85,1895.7,4653.172779
1742151600000,1895.61,1896.4,1860.35,1882.64,7525.047654
1742155200000,1882.69,1895.46,1881.9,1895.2,2173.328173
1742158800000,1895,1898.58,1884.67,1889.65,1069.38708
1742162400000,1889.34,1891.4,1874.1,1874.71,3099.7026
1742166000000,1874.89,1889.08,1870.33,1887.3,2168.211797
1742169600000,1887.2,1906.6,1886.5,1901.9,1976.299111
1742173200000,1901.99,1910.64,1896.7,1903.09,2633.012802
1742176800000,1903.1,1913.01,1901.26,1907.7,3949.415926
1742180400000,1907.71,1915.63,1906.57,1908.9,2066.096334
1742184000000,1908.9,1913,1902.54,1904.83,1997.363679
1742187600000,1904.83,1905.22,1893.82,1893.95,3150.348104
1742191200000,1893.91,1899.32,1879.87,1893.38,4525.221243
1742194800000,1893.65,1903.41,1891.67,1900.9,2821.30553
1742198400000,1900.99,1905.42,1893.01,1904,2319.640946
1742202000000,1903.99,1913.88,1900.72,1912.66,4415.987109
1742205600000,1912.67,1918.6,1907.99,1912.96,5193.664183
1742209200000,1912.96,1917.04,1908.04,1910.61,2235.924053
1742212800000,1910.62,1941.23,1902.68,1908.32,15075.085215
1742216400000,1908.33,1914.4,1893.86,1898.79,6916.177424
1742220000000,1898.79,1912.65,1888,1899.6,8296.996468
1742223600000,1899.79,1922.99,1893.97,1919.13,4897.327505
1742227200000,1919.29,1925.45,1907.31,1914.45,5184.284599
1742230800000,1914.4,1935.42,1912.14,1930.64,4324.873988
1742234400000,1930.53,1951.69,1930.12,1948.67,9641.498346
1742238000000,1948.8,1952.64,1940.51,1942.41,2586.460957
1742241600000,1942.21,1942.75,1931.34,1935.41,2292.808663
1742245200000,1935.41,1949.4,1933.67,1941.11,2297.410625
1742248800000,1941.23,1942.66,1932.12,1932.28,1592.256288
1742252400000,1932.21,1932.5,1921.98,1926.27,2890.013176
1742256000000,1926.28,1930.49,1919,1922.21,1543.409496
1742259600000,1922.3,1924.66,1900.05,1903.49,5493.069873
1742263200000,1903.49,1917.78,1903.05,1911.59,2666.564
1742266800000,1911.45,1911.59,1897.51,1901.4,3927.182368
1742270400000,1901.34,1908.5,1899.82,1904.36,3812.426215
1742274000000,1904.35,1910,1904.3,1907.66,3197.546385
1742277600000,1907.65,1907.72,1893.66,1898.49,3005.676301
1742281200000,1898.36,1910,1897,1905.09,4348.485705
1742284800000,1905.09,1913.04,1901,1908.61,4247.050099
1742288400000,1908.61,1912.1,1900.02,1901.1,4186.65449
1742292000000,1901.19,1903.09,1885.45,1895.5,8648.900945
1742295600000,1895.51,1898.83,1889.09,1892.38,1537.181228
1742299200000,1892.37,1901.2,1889.42,1896,1825.735768
1742302800000,1896.3,1903.51,1872.17,1880.03,7377.271351
1742306400000,1880,1897.49,1874.99,1894.78,10091.090345
1742310000000,1894.88,1897.87,1877.38,1880.89,4374.154398
1742313600000,1881,1891.97,1876,1887.81,3738.12652
1742317200000,1887.86,1889.65,1874.13,1876.7,4341.09038
1742320800000,1876.7,1892.33,1873.34,1890.5,1958.350105
1742324400000,1890.49,1908.8,1888.12,1904.8,2756.158934
1742328000000,1904.43,1910.74,1898.67,1906.66,1365.958153
1742331600000,1906.66,1914.84,1905.8,1911.67,2489.90381
1742335200000,1911.66,1920.5,1908.56,1917.82,1990.60942
1742338800000,1917.91,1936.07,1917.91,1931.49,4663.392723
1742342400000,1931.6,1949,1929.4,1945.38,6172.955088
1742346000000,1945.4,1947.06,1931.21,1931.22,5088.429544
1742349600000,1931.49,1935,1927.82,1933.55,7436.616609
1742353200000,1933.7,1939,1930.27,1938.33,3200.222603
1742356800000,1938.25,1940.43,1930.3,1933.42,3728.80971
1742360400000,1933.25,1940.43,1932.02,1939.2,2793.166002
1742364000000,1939.21,1943.3,1934.31,1939,1635.556767
1742367600000,1938.99,1939.55,1931.04,1932.16,3277.462966
1742371200000,1932.15,1944.7,1931.67,1940.51,3032.638346
1742374800000,1940.5,1946.75,1938.33,1943.81,2365.034274
1742378400000,1943.9,1990.99,1942.73,1973.79,33640.338922
1742382000000,1973.8,2034.24,1973.7,2028.3,35643.221722
1742385600000,2028.2,2030,1995.11,2004.01,20176.777158
1742389200000,2004.01,2023,1998.14,2016.45,16237.873991
1742392800000,2016.78,2043.24,2016.31,2030.89,10860.642085
1742396400000,2030.85,2057.71,2026,2049.3,35092.08781
1742400000000,2049.3,2050.72,2036.47,2048.35,12475.189476
1742403600000,2048.34,2049.59,2015.01,2027.8,14288.327228
1742407200000,2027.61,2065,1996.69,2045.89,28745.409822
1742410800000,2045.9,2052.94,2020.9,2031.46,7992.829695
1742414400000,2031.25,2045.45,2028.63,2034.3,2062.317536
1742418000000,2034.14,2046.8,2033.61,2040.73,1999.554354
1742421600000,2040.52,2058.21,2036.43,2049.3,4110.211286
1742425200000,2049.3,2070.26,2042.25,2056.49,6888.018561
1742428800000,2056.42,2068,2028.6,2033.02,7743.809244
1742432400000,2033.01,2042,2022.34,2026.63,3824.425991
1742436000000,2026.7,2034.52,2023.46,2033.5,2119.119528
1742439600000,2033.74,2034.88,2020.41,2023.01,3253.280202
1742443200000,2023.01,2025.8,2018.22,2021.02,10074.269336
1742446800000,2021.01,2022,2012.12,2017.31,7253.084065
1742450400000,2017.24,2022.4,2007.22,2013.1,7489.70156
1742454000000,2013.28,2016,2005.17,2007.8,4996.012249
1742457600000,2007.51,2021.72,2003.16,2019.67,4776.5874
1742461200000,2019.67,2019.67,2003,2005.81,4961.123914
1742464800000,2005.81,2006.1,1971.53,1982.57,20490.063656
1742468400000,1982.8,1993.96,1982.3,1989.07,4079.339932
1742472000000,1989.11,1998.89,1985.14,1996.75,2739.199831
1742475600000,1996.51,1998.62,1979.01,1986.1,6541.133327
1742479200000,1985.89,2010.69,1985,2003.75,7879.198801
1742482800000,2003.97,2004.32,1965.52,1972.31,10323.471874
1742486400000,1972,1980.49,1952.1,1958.74,9474.825695
1742490000000,1958.8,1973.6,1958.02,1970.72,4269.265906
1742493600000,1970.93,1979.13,1967.56,1967.8,1723.643842
1742497200000,1967.7,1979.66,1967.12,1974.84,2016.982099
1742500800000,1974.84,1982.63,1971.31,1979.51,1440.375134
